"win","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","inhibitorKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist"
FALSE,1,8,5,0,1,0,312,0,0,0,0,0,68316,26571,36374,5370,334,6343,1594,4171,578,7313,1,14398,3777,0,10,15,20371,4255,15422,692,6118,5850,0,0,29,48,43,0,89,10,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,15,8,2,2,1,233,1,0,0,0,0,66923,6464,60459,0,587,15547,1503,14044,0,672,1,0,0,0,0,0,29690,9747,19380,562,11972,11800,0,0,58,0,0,0,96,13,0,0,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,8,11,0,1,0,445,0,0,0,0,0,100190,80399,17858,1932,0,17238,14712,1327,1198,2704,1,9906,7592,2108,8,25,21850,9339,11880,630,12602,11850,1,0,129,2,0,0,70,16,0,0,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,9,10,6,2,3,457,3,0,0,0,0,121529,83760,35088,2680,0,33633,20014,12355,1264,2924,1,0,0,0,0,0,43705,15982,24729,2993,15844,12850,1,0,140,5,3,2,258,16,0,0,8,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,4,14,10,0,1,0,737,0,0,0,0,0,178258,1910,162577,13771,0,21546,67,19329,2149,11412,1,81635,23031,2131,18,22,61049,25334,29162,6553,15944,15917,0,0,85,62,29,4,378,17,0,0,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,12,10,4,1,2,569,0,0,0,0,0,147338,115234,25293,6810,0,23385,19119,3031,1234,10531,1,0,0,0,0,0,46161,8785,34655,2720,14962,14310,1,0,89,31,30,1,758,18,0,0,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,2,4,25,0,1,0,708,0,0,0,0,0,46576,33403,12451,721,200,9365,7213,1930,221,32087,7,0,0,0,0,0,22034,14915,6850,269,12746,12450,1,0,33,6,0,6,444,16,0,0,9,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,16,13,12,3,2,4,280,2,0,0,0,0,152330,137255,9988,5087,591,39843,36412,3430,0,28829,2,0,0,0,0,0,64657,22397,39138,3120,32821,28800,1,0,117,0,0,0,215,14,0,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,6,3,3,2,2,705,1,0,0,0,0,57341,5609,51731,0,394,9810,2071,7738,0,2029,3,0,0,0,0,0,15438,5875,9463,100,7802,7725,0,0,84,1,0,1,77,11,0,0,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,3,4,3,1,1,446,0,0,0,0,0,54013,6850,46753,410,362,8846,2021,6414,410,449,1,0,0,0,0,0,9522,3599,5572,349,6982,6950,0,0,96,0,0,0,69,10,0,0,1,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,7,8,13,2,1,1,475,0,0,0,0,0,160947,138215,21178,1553,653,37837,33542,3575,720,39445,1,0,0,0,0,0,44732,26400,16229,2102,16985,19150,0,0,176,1,0,1,1022,18,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,10,3,2,1,1,232,0,0,0,0,0,69306,58004,9734,1568,0,17826,15177,1753,896,681,1,0,0,0,0,0,19688,9362,10002,324,7737,6950,0,0,79,1,1,0,384,13,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,4,6,0,1,0,397,0,0,0,0,0,25492,14027,11289,176,0,5674,3496,2023,154,9065,3,0,0,0,0,0,17251,3993,12782,476,6559,5600,0,0,24,1,1,0,95,10,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,5,5,6,3,4,381,2,1,0,0,0,86864,70814,15027,1022,0,26330,23372,1936,1022,1293,1,9191,4758,2744,10,35,12357,2205,9874,278,12195,12185,2,0,109,8,0,7,114,13,0,0,7,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,8,14,11,2,2,2,502,1,0,0,0,0,102635,82107,19303,1225,0,23825,20314,2445,1066,220,1,0,0,0,0,0,32318,12292,17509,2516,13016,11385,1,0,100,0,0,0,558,17,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,12,12,0,1,0,472,0,0,0,0,0,37081,29900,7180,0,0,13549,11507,2041,0,290,1,0,0,0,0,0,23265,9969,12716,579,9363,8885,0,0,33,1,0,1,120,13,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,6003,3265,2738,0,0,227,227,0,0,0,0,13,70,70,1,0,47,0,47,0,920,500,0,0,13,0,0,0,27,4,0,0,1,0,NA,NA,NA,NA,NA,NA
FALSE,8,15,6,2,2,2,435,1,0,0,0,0,128936,1486,116662,10787,667,26351,262,21447,4640,6109,1,29403,0,0,20,6,39708,10593,27860,1254,11728,12375,0,0,70,57,37,1,489,16,0,0,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,8,3,2,1,4,640,0,0,0,0,0,94673,4408,87566,2698,0,21483,4408,14376,2698,619,1,0,0,0,0,0,38885,12692,25784,408,11096,11050,0,0,111,0,0,0,106,15,0,0,9,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,13,10,16,5,3,3,432,1,1,0,0,0,238101,6505,217674,13922,0,36659,5267,29082,2309,24408,1,0,0,0,0,0,56660,17033,35193,4433,19054,15975,3,1,156,67,31,36,1139,18,0,0,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,8,19,2,1,1,633,0,0,0,0,0,70197,45073,23350,1774,0,30885,21639,7472,1774,5100,1,0,0,0,0,0,40961,26498,14147,316,13545,12150,1,0,51,1,0,1,451,15,0,0,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,19,15,20,5,3,5,438,3,1,0,0,0,366938,338292,27527,1119,667,77412,71575,4898,938,70663,1,0,0,0,0,0,119435,57386,53407,8641,24183,25850,3,0,253,6,1,5,840,18,0,0,18,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,5,4,0,1,0,453,0,0,0,0,0,56447,827,47739,7881,0,5941,0,4888,1053,3269,1,3953,2434,2434,12,6,11886,1942,9943,0,7613,8625,2,1,16,43,23,7,243,10,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,2,2,1,2,2,1,751,1,0,0,0,0,62226,3017,53908,5300,0,4938,27,4314,597,2101,1,0,0,0,0,0,12699,950,11633,116,6319,5740,1,0,36,27,20,7,125,10,0,0,2,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,5,10,5,3,1,2,498,0,0,0,0,0,113127,35483,68536,9106,0,17497,7970,7675,1851,16556,1,0,0,722,0,0,49013,15385,30169,3459,11460,11275,0,0,53,62,31,31,485,14,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,14,6,0,1,0,338,0,0,0,0,0,69487,17028,46279,6180,272,14266,4068,9334,864,6982,1,0,0,0,0,0,32262,10304,21602,356,9049,8350,0,0,41,32,32,0,283,12,0,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,8,13,4,2,4,452,1,0,0,0,0,100443,0,91063,9380,430,20549,0,17850,2699,4293,4,0,0,0,0,0,24213,7703,14856,1654,13696,12600,1,0,90,9,0,9,273,16,0,0,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,3,3,7,2,2,959,1,0,0,0,0,71577,29789,36247,5540,0,15127,5408,8958,760,140,1,0,0,0,0,0,12549,4427,7860,260,9060,7960,1,0,35,25,17,8,790,12,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,11,6,10,6,1,3,502,0,0,0,0,0,157316,107038,49061,1216,0,39596,32835,5712,1048,2667,1,0,0,0,0,0,19422,5703,12947,770,14673,12950,1,0,196,2,2,0,525,18,0,0,2,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,11,0,0,1,0,425,0,0,0,0,0,35570,19502,10685,5382,0,3521,2526,457,538,364,1,0,0,0,0,0,19794,3607,15059,1127,5194,4350,0,0,1,35,34,1,74,9,0,0,3,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,8,10,11,5,1,1,543,0,0,0,0,0,126812,81151,37342,8318,0,27822,19076,7062,1684,5194,1,0,0,0,0,0,33260,4413,28721,125,13448,11975,1,0,78,29,26,3,455,15,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,10,5,2,1,1,443,0,0,0,0,0,113409,88847,24562,0,0,21703,20340,1362,0,145,1,0,0,0,0,0,25043,10043,14608,392,13287,12750,3,0,103,0,0,0,857,15,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,8,0,0,0,0,176,0,0,0,0,0,21221,0,19280,1941,0,2727,0,2164,563,434,1,2932,1322,1322,5,5,9737,3825,5728,184,3550,3400,0,0,46,0,0,0,209,7,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,9,6,6,3,2,2,411,1,0,0,0,0,125895,777,117286,7832,1680,15947,141,15615,190,3620,4,11420,30751,6688,11,7,22703,10122,11886,695,12748,11800,4,1,132,4,0,0,267,15,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,15,15,0,1,0,580,0,0,0,0,0,150465,55503,86584,8378,362,20138,5153,13169,1816,56829,1,143172,11578,5235,8,73,104117,54598,43937,5580,15316,15650,1,1,123,56,41,0,1157,16,0,0,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,11,12,16,2,2,3,565,2,0,0,0,0,142722,12874,118538,11308,0,29861,3734,24231,1895,7691,1,0,0,0,0,0,44370,10912,30850,2606,14973,11975,0,1,49,56,46,10,280,17,0,0,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,18,19,0,1,0,277,0,0,0,0,0,94328,68605,25723,0,0,27378,16079,11299,0,5498,1,0,0,0,0,0,43722,12315,31259,148,17032,15250,0,0,48,0,0,0,128,17,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,9,5,2,1,2,386,0,0,0,0,0,56916,44509,11764,642,0,10280,8441,1196,642,285,1,0,0,0,0,0,13189,4828,8226,134,7760,7320,0,0,92,0,0,0,0,11,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,6,13,9,2,1,1,402,0,0,0,0,0,188784,44913,132628,11243,124,23994,7749,15110,1134,22213,1,0,0,0,0,0,43585,12667,30331,586,14372,13825,0,0,82,90,44,46,773,18,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,7,15,3,1,2,682,0,0,0,0,0,138065,30028,99556,8480,0,23168,6420,15219,1528,27184,1,0,0,0,0,0,47029,12913,32307,1809,14813,13475,0,0,94,46,18,28,669,17,0,0,8,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,8,11,16,2,1,3,523,0,0,0,0,0,168383,148949,18234,1199,0,28629,26285,1224,1119,23390,1,0,0,0,0,0,44397,19265,23024,2108,16497,14950,2,0,167,0,0,0,5188,18,0,0,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,6,7,5,3,1,1,499,0,0,0,0,0,162864,47932,108982,5949,0,11083,7065,2657,1361,17522,1,0,0,0,0,0,43208,13280,27989,1937,14468,13058,3,0,101,65,25,40,355,16,0,0,12,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,8,11,3,2,2,445,1,0,0,0,0,83380,79107,4273,0,455,24917,24222,695,0,4713,3,7086,3687,820,2,16,20024,6963,12715,345,10648,10550,0,0,88,0,0,0,313,14,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,9,14,3,1,2,1091,0,0,0,0,0,90415,45418,37612,7384,0,25575,18841,5763,970,3642,5,0,0,0,0,0,41870,12141,28201,1528,13993,13565,1,0,78,0,0,0,788,18,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,5,5,15,3,1,2,802,0,0,0,0,0,20601,12247,5715,2638,0,6428,4175,1363,888,14930,8,0,0,0,0,0,13527,6937,6310,280,10366,8800,1,0,6,2,0,2,269,12,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,22,18,3,2,5,693,1,0,0,0,0,338302,73670,249545,15085,0,80956,18872,57665,4418,41990,1,0,0,0,0,0,122272,39735,79868,2668,23227,24370,1,1,121,44,29,15,1109,18,0,0,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,6919,4701,1788,430,208,0,0,0,0,643,1,377,0,0,0,0,1204,308,896,0,1047,500,0,0,0,6,6,0,27,3,0,0,0,0,NA,NA,NA,NA,NA,NA
FALSE,1,12,14,0,1,0,262,0,0,0,0,0,35033,25328,9704,0,0,18843,13921,4921,0,1491,1,0,0,0,0,0,28238,17406,10743,88,10048,8700,0,0,18,0,0,0,121,13,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,2,2,3,1,1,616,0,0,0,0,0,27481,14441,10531,2508,0,4269,2120,1861,288,1842,1,3581,386,386,5,0,8667,845,7562,259,4912,4360,0,0,12,20,3,17,13,8,0,0,4,1,TRUE,FALSE,FALSE,TRUE,NA,NA
TRUE,4,5,10,2,1,0,867,0,0,0,0,0,136932,40371,92590,3970,0,16305,2630,12209,1466,13361,1,17262,5166,432,19,22,30134,9757,18881,1495,10736,9958,1,0,58,96,70,1,131,15,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,12,19,0,1,0,490,0,0,0,0,0,129892,101380,21261,7250,1012,25616,20625,2238,2752,8684,1,28106,8143,1219,10,31,42177,15943,25083,1150,14109,11675,0,0,34,57,27,0,365,17,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,10,13,3,3,3,602,1,1,0,0,0,93790,73702,16296,3791,0,29488,24760,1246,3482,2295,1,18022,3546,2367,4,71,26742,8401,16318,2023,13584,13150,1,1,118,2,2,0,227,16,0,0,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,4,7,4,3,1,1,629,0,0,0,0,0,101413,2585,92787,6040,0,9944,934,8273,736,6348,1,16998,14416,1869,15,68,26080,2989,21849,1240,8843,8375,1,0,44,64,31,33,310,12,0,0,8,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,12,8,13,4,1,2,397,0,0,0,0,0,191923,31170,142256,18496,584,39267,15365,20920,2981,6820,4,17476,11473,7824,21,23,34547,11306,22985,255,17379,14900,2,1,202,4,1,0,1125,17,0,0,9,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,4,16,14,0,1,0,292,0,0,0,0,0,192474,161998,30386,90,0,50256,48160,2095,0,1097,1,0,0,0,0,0,47316,15682,31562,72,17267,17050,1,0,177,4,2,2,795,18,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,6,2,0,1,0,417,0,0,0,0,0,40361,8475,27258,4628,0,4287,2343,1581,363,5787,1,0,0,0,0,0,14990,2468,12492,29,4699,4120,0,0,13,27,20,7,150,9,0,0,3,1,FALSE,FALSE,FALSE,TRUE,NA,NA
FALSE,9,6,10,5,1,2,1284,0,0,0,0,0,84957,52766,24112,8078,0,19167,11887,5753,1526,4231,1,0,0,0,0,0,28782,10280,17341,1159,12303,11825,0,0,66,16,7,9,294,15,0,0,13,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,12,11,11,4,2,2,419,1,0,0,0,0,134519,120389,11089,3040,0,49632,47730,1902,0,5270,2,0,0,0,0,0,30039,5511,23480,1047,29465,26550,1,0,124,0,0,0,696,17,0,0,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,13,5,0,1,0,193,0,0,0,0,0,33414,3888,29525,0,199,6211,1117,5093,0,673,3,0,0,0,0,0,17036,1099,15215,721,5351,4700,0,0,54,2,2,0,75,10,0,0,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,7,13,3,1,4,278,0,0,0,0,0,88359,64033,22921,1405,0,23671,15439,8231,0,4348,2,0,0,0,0,0,18645,230,17824,591,24219,21735,1,0,68,0,0,0,250,13,0,0,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,12,19,16,3,2,4,392,1,0,0,0,0,409287,383472,23874,1940,0,56189,51545,3109,1534,3110,1,0,0,0,0,0,45145,23386,21035,724,28463,26700,3,0,282,3,3,0,1309,18,0,0,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,3,16,0,0,1,0,439,0,0,0,0,0,15432,6425,7366,1640,0,4423,1513,2910,0,0,0,0,0,0,0,0,18951,4274,14616,61,4296,3635,0,0,4,10,8,2,20,9,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,7,17,5,2,4,653,1,0,0,0,0,173650,62296,103386,7966,0,34036,19259,12411,2366,22677,1,0,0,0,0,0,47357,15240,31907,210,16768,16108,1,3,104,42,21,21,510,18,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,3,13,3,2,3,619,2,0,0,0,0,35221,24499,8355,2366,0,10098,8580,1400,116,13726,4,51,0,2610,0,0,22254,3963,14521,3769,9562,8900,1,1,40,0,0,0,305,12,0,0,4,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
TRUE,2,9,19,2,1,1,478,0,0,0,0,0,52071,29893,19519,2658,0,12397,10518,1278,600,2493,5,0,0,0,0,0,23588,8754,12621,2212,11101,9900,0,0,44,0,0,0,765,16,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,15,9,4,2,1,559,1,0,0,0,0,123389,104285,18073,1030,0,23192,19493,2668,1030,684,1,0,0,0,0,0,39354,17649,20777,928,11940,10930,1,0,107,4,3,1,652,17,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,9,5,2,1,1,292,0,0,0,0,0,50216,30219,19996,0,0,13803,11521,2282,0,0,0,0,0,0,0,0,17737,11516,5858,362,7061,7000,1,0,78,0,0,0,158,12,0,0,2,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,4,3,6,3,2,1,667,1,0,0,0,0,42681,2235,40126,319,310,8621,1414,7206,0,1328,3,0,0,0,0,0,9348,2469,6809,69,6595,6095,0,0,78,1,0,1,867,11,0,0,4,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,11,8,4,6,2,2,1096,1,0,0,0,0,233631,7938,224151,1541,0,23234,3781,18231,1221,7702,1,0,0,0,0,0,44664,22724,19785,2154,17924,17600,5,2,235,9,0,9,155,18,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,1,3,14,0,1,0,774,0,0,0,0,0,23241,15116,7904,220,163,4606,3753,708,144,17710,5,0,0,0,0,0,8074,3168,4774,132,8974,8400,0,0,14,0,0,0,293,11,0,0,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
FALSE,7,19,18,2,1,1,301,0,0,0,0,0,129234,100360,22957,5917,0,39517,31129,4187,4200,8860,9,0,0,0,0,0,55624,24700,24380,6543,15181,13300,0,0,132,2,2,0,236,18,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,7,7,0,1,0,213,0,0,0,0,0,51048,47305,3743,0,326,8899,8455,443,0,312,1,0,0,0,0,0,13192,3757,9232,202,5939,5740,0,0,74,0,0,0,230,11,0,0,3,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,17,10,17,6,2,3,862,1,0,0,0,0,226053,81791,125729,18532,0,42601,21779,16897,3925,36433,1,0,0,0,0,0,77371,32924,42001,2445,21678,15308,1,1,109,85,55,30,542,18,0,0,19,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,5,5,0,1,0,653,0,0,0,0,0,32081,3249,28563,268,326,5505,1350,3886,268,80,1,0,0,0,0,0,7690,1491,5901,298,5436,4900,0,0,53,3,1,2,89,9,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,8,8,2,1,1,387,0,0,0,0,0,42496,34477,8018,0,0,13482,11403,2079,0,358,1,0,0,0,0,0,12625,2071,10197,357,8468,7400,0,0,32,0,0,0,71,12,0,0,8,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,3,14,6,0,1,0,553,0,0,0,0,0,76031,63337,12694,0,0,17016,15332,1684,0,300,1,0,0,0,0,0,24987,16596,7474,916,11063,11315,0,0,65,1,1,0,200,16,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,5,1,0,1,0,456,0,0,0,0,0,42302,796,40457,1047,0,4072,796,2425,850,103,1,0,0,0,0,0,14267,7299,6967,0,6537,6100,0,0,58,0,0,0,36,11,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,2,5,4,1,1,352,0,0,0,0,0,60723,20775,35921,4026,0,8304,2756,4652,896,2703,1,0,0,0,0,0,16599,3868,12602,128,7520,5625,0,0,31,29,13,16,758,11,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,9,12,11,4,2,2,728,1,0,0,0,0,121143,102972,14222,3949,0,32382,29853,1775,753,1724,1,11478,5578,3031,16,57,29218,12995,15415,808,15759,15250,0,0,104,7,3,0,1055,17,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,13,8,5,6,2,1,684,2,0,0,0,0,183083,3580,172471,7032,0,26417,1485,23057,1874,8213,1,20164,10677,2377,25,158,31806,12021,19242,542,14544,13958,1,0,112,70,41,8,3060,16,0,0,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,12,7,2,1,1,354,0,0,0,0,0,48235,44586,3649,0,459,13150,12439,711,0,704,1,0,0,0,0,0,20763,6456,14306,0,9457,9110,0,0,32,3,2,1,240,13,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,18,13,24,5,2,4,745,1,0,0,0,0,344266,313655,24267,6342,1078,56793,51669,4200,924,67301,1,0,0,0,0,0,76344,34208,38391,3745,23459,22750,0,0,257,2,0,2,2427,18,0,0,11,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,12,6,19,2,1,6,614,0,0,0,0,0,196959,46978,136061,13920,0,35199,11107,21327,2765,24140,1,0,0,0,0,0,49091,16905,31414,772,16810,15120,0,0,47,71,51,20,462,18,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,2,9,5,0,1,0,619,0,0,0,0,0,87990,2641,81461,3887,0,6406,0,5720,685,6908,1,10533,3076,1314,15,11,22029,9669,11662,696,10001,6750,0,0,39,66,45,3,215,12,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,14,20,22,2,2,3,151,2,0,0,0,0,77558,69955,6248,1354,0,32133,27836,2942,1354,2845,1,0,0,0,0,0,44291,27486,16657,147,13890,13750,0,0,55,0,NA,NA,92,18,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3968,0,2862,1106,0,0,0,0,0,162,1,0,0,0,0,0,997,0,997,0,904,800,0,0,0,4,4,0,7,2,0,0,0,0,FALSE,FALSE,NA,NA,NA,NA
FALSE,9,19,26,2,1,3,192,0,0,0,0,0,69559,64770,3239,1550,0,20247,18934,683,630,4115,1,0,0,0,0,0,41460,19533,19557,2370,15467,15700,0,1,50,0,NA,NA,183,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,22,26,2,1,1,275,0,0,0,0,0,134713,117777,15659,1276,0,38705,34669,2759,1276,867,1,32086,4219,2771,18,101,42993,10136,29104,3752,20374,21550,1,0,119,0,0,0,267,18,0,0,12,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,11,12,8,3,2,2,380,2,0,0,0,0,138229,31893,96575,9760,0,24589,5932,16565,2092,8011,1,0,0,0,0,0,33157,10463,21674,1020,13068,13075,1,0,66,59,53,6,413,16,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,2,8,32,0,1,0,826,0,0,0,0,0,101360,77879,18827,4653,212,19002,13115,2233,3653,42969,14,0,0,0,0,0,42536,17360,23975,1200,16239,12950,2,0,73,0,0,0,1065,18,0,0,17,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,9,12,13,3,2,3,438,1,0,0,0,0,169890,152412,8617,8861,554,27768,24978,842,1948,11885,1,16694,6981,263,11,18,40942,16369,24414,158,15177,14150,0,0,95,81,40,0,275,18,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,13,4,0,1,0,258,0,0,0,0,0,117823,39059,68699,10064,0,12437,7194,4093,1150,17832,1,24101,17421,332,18,29,44698,20331,22546,1820,10708,9600,1,0,36,92,48,9,359,14,0,0,9,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,14,12,7,5,1,4,475,0,0,0,0,0,158541,22361,133957,2222,803,35984,8518,25535,1930,969,1,0,0,0,0,0,28535,7854,18826,1853,14406,14000,0,0,123,5,5,0,292,16,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,12,4,0,1,0,418,0,0,0,0,0,100600,62784,34815,3000,0,8338,6667,1671,0,3662,2,9660,12230,6281,8,28,25955,8672,16753,529,11538,10900,3,0,130,8,4,0,133,14,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,10,8,2,1,2,370,0,0,0,0,0,70001,29562,34910,5528,0,12368,7201,4309,858,7267,1,0,0,0,0,0,29776,12235,17212,328,9271,8875,0,0,51,25,17,8,236,12,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,10,11,3,1,2,387,0,0,0,0,0,83059,63531,11824,7704,867,24469,21331,1558,1580,8839,1,15613,7297,924,18,21,31806,9760,21092,954,11455,10675,1,0,21,56,40,4,271,15,0,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
